genetic,length,mass,exercise,smoking,alcohol,sugar,lifespan,bmi
76.6,181.0,103.8,3.9,2.9,0.7,12.4829548229548,77.0,31.684014529471
85.1,157.0,118.8,3.3,16.5,4.9,5.1,78.8,46.1016058693084
74.5,180.0,65.3,1.6,1.1,0.6,4.3,75.3,20.1543209876543
78.1,176.0,51.7,0.7,15.7,0.9,7.0,74.8,16.6903409090909
88.9,183.0,130.5,1.6,1.1,0.5,5.5,87.8,38.9680193496372
84.3,173.0,147.9,3.1,12.9,1.6,6.6,78.6,46.1016058693084
68.6183516483517,189.0,99.6,3.2,21.1,1.3,5.4,64.8674157303371,27.8827580414882
73.0,176.0,76.0,2.8,0.2,0.1,7.4,74.6,24.5351239669421
91.7,173.0,87.8,1.7,6.1,0.5,9.1,91.3,29.3360954258412
79.2,191.0,105.6,2.7,11.4,3.3,5.3,75.9,28.9465749294153
83.9,170.0,70.3,3.5,21.2,0.6,7.6,80.7,24.3252595155709
84.9,176.0,85.3,2.8,16.2,4.0,7.5,81.8,27.5374483471074
95.9183516483517,195.0,134.4,1.8,3.9,0.2,7.0,95.4674157303371,35.34516765286
80.3,156.880283410701,106.7,4.1,13.8,4.8,9.5,75.4,43.844510190664
85.7,182.0,72.7,1.4,20.3,0.5,11.7,77.9,21.9478323873928
77.3,177.0,50.3,2.3,0.2,4.7,8.4,77.6,16.0554119186696
69.7,196.0,86.1,3.1,15.4,1.1,2.3,67.9,22.4125364431487
85.8,166.0,151.330941621886,2.2,7.6,2.2,8.6,79.5,46.1016058693084
81.4,168.0,125.1,4.0,0.4,2.6,2.9,81.9,44.3239795918367
78.6,193.0,147.5,2.4,18.3,2.8,4.2,71.9,39.5983784799592
76.8,171.0,94.6,1.6,0.5,3.7,10.9,76.0,32.3518347525734
92.9,170.0,67.5,1.8,20.9,0.3,8.5,87.1,23.356401384083
87.7,188.0,94.4,1.2,15.8,3.8,8.9,83.0,26.7089180624717
78.1,204.0,59.9,1.7,13.1,0.1,1.7,75.4,14.3935024990388
82.8,206.0,122.9,4.3,0.1,0.8,5.3,84.1,28.9612593081346
77.9,197.0,56.8,3.9,22.0,0.3,7.8,75.0,14.6357803602257
85.8,171.0,88.8,4.95212454212454,8.4,4.0,5.3,84.9,30.3683184569611
86.1,198.0,98.0,4.1,4.2,0.5,4.2,87.9,24.9974492398735
76.6,168.0,94.2,4.3,18.9,0.1,6.0,71.6,33.3758503401361
77.7,169.0,100.5,3.6,9.2,0.3,6.7,76.0,35.1878435629005
78.6,166.0,102.3,4.95212454212454,11.1,1.9,6.7,75.6,37.1244012193352
74.6,185.0,76.5,1.4,19.7,2.1,7.2,69.2,22.3520818115413
86.1,161.0,105.9,0.5,7.4,2.6,2.8,82.8,40.8549052891478
95.9183516483517,172.0,102.3,0.7,15.6,2.8,2.0,95.4674157303371,34.579502433748
79.0,177.0,151.330941621886,1.8,9.8,0.4,7.9,73.5,46.1016058693084
78.3,185.0,56.0,4.4,8.9,1.9,6.6,79.3,16.3623082542001
84.4,199.0,85.4,4.9,12.7,2.7,8.4,81.4,21.5651119921214
77.1,169.0,110.7,3.8,11.6,5.4,11.8,77.7,38.7591470886874
80.8,184.0,77.1,2.8,15.1,5.9,7.9,76.1,22.7729206049149
78.4,193.0,102.5,1.3,0.6,0.6,5.0,78.5,27.5175172487852
70.1,174.0,58.2,1.5,15.9,4.3,9.1,67.4,19.2231470471661
80.6,189.0,113.5,3.4,13.9,3.8,4.4,77.9,31.7740264830212
95.9183516483517,185.0,86.3,4.1,8.2,4.2,8.0,95.4674157303371,25.2154857560263
85.4,167.0,106.1,2.9,13.5,4.0,4.7,82.0,38.0436731327764
83.8,200.0,139.1,4.0,7.2,0.5,7.2,83.0,34.775
87.3,174.0,92.2,4.0,19.8,0.4,12.4829548229548,84.4,30.4531642224865
76.3,196.0,103.3,1.4,3.8,0.6,7.3,75.8,26.8898375676801
84.9,168.0,77.0,4.0,2.4,3.5,7.5,88.1,27.281746031746
78.9,190.0,58.7,1.0,0.4,0.3,5.1,79.3,16.2603878116344
86.5,181.0,119.6,2.3,0.0,3.9,5.6,86.8,36.5068221360764
82.5,203.0,60.5,3.2,4.1,0.4,7.0,83.9,14.681258948288
95.9183516483517,182.0,80.2,1.4,0.3,0.3,3.9,95.4674157303371,24.2120516845792
90.0,198.0,102.1,1.4,6.5,0.4,12.1,89.2,26.0432608917457
87.4,160.0,65.8,4.1,17.1,1.0,10.8,84.3,25.703125
80.0,164.0,59.0,1.1,15.9,0.7,2.4,74.3,21.9363474122546
93.2,161.0,90.3,3.4,1.2,2.6,4.9,94.3,34.8366189576019
84.2,189.0,94.0,2.8,8.3,0.5,2.8,85.0,26.3150527700792
91.4,173.0,119.3,1.9,4.8,4.1,6.7,88.3,39.8610043770256
77.1,185.0,57.2,2.6,2.4,1.9,4.8,78.0,16.7129291453616
93.7,200.0,102.5,2.5,7.5,5.2,4.8,91.6,25.625
84.1,188.0,121.8,1.4,20.0,4.8,4.9,78.4,34.4612947034857
79.7,164.0,64.1,4.95212454212454,15.0,0.7,5.8,77.9,23.8325401546698
92.2,178.0,88.5,1.4,16.8,4.0,11.3,86.1,27.9320792829188
84.6,168.0,88.1,4.95212454212454,10.9,0.3,4.8,85.6,31.2145691609977
95.9183516483517,196.0,120.9,1.9,6.8,2.1,7.5,95.4674157303371,31.4712619741774
84.9,173.0,107.4,2.6,10.9,0.4,12.4829548229548,82.3,35.8849276621337
89.9,173.0,92.8,3.7,7.6,2.2,6.0,90.6,31.0067158942831
82.3,185.0,106.6,0.6,3.1,0.7,4.9,81.1,31.1468224981738
85.6,189.0,137.8,3.0,0.2,4.5,3.9,86.5,38.5767475714566
69.0,163.0,54.9,2.0,8.1,0.1,3.9,69.0,20.6631788926945
79.0,168.0,67.2,2.6,3.7,0.7,6.9,80.0,23.8095238095238
92.0,197.0,50.6,1.9,15.9,2.4,8.7,89.5,13.038212785694
76.2,190.0,94.0,1.4,3.5,1.2,5.4,76.2,26.0387811634349
76.1,199.0,56.1,4.9,10.3,2.7,7.1,76.9,14.1663089315926
87.3,175.0,109.5,1.2,2.9,0.7,3.0,86.6,35.7551020408163
79.7,179.0,123.1,3.4,3.8,0.7,10.9,79.8,38.4195249836147
89.9,188.0,51.5,1.8,10.0,0.4,6.4,88.4,14.5710728836578
81.2,195.0,107.1,0.1,19.1,1.9,7.9,75.3,28.1656804733728
89.0,174.0,91.8,2.1,0.0,5.1,10.1,89.4,30.321046373365
92.4,180.0,145.4,2.3,3.0,0.8,1.5,92.0,44.8765432098765
77.6,171.0,68.4,1.1,7.7,1.2,8.3,75.2,23.3918128654971
76.1,171.0,55.1,3.1,15.9,5.1,7.8,73.6,18.8434048083171
86.9,185.0,52.2,3.7,2.8,5.0,7.7,86.6,15.2520087655223
80.4,195.0,51.4,2.6,16.5,4.1,11.9,76.6,13.517422748192
80.4,183.0,79.9,2.6,21.8,4.1,7.2,73.1,23.8585804293947
86.3,207.0,104.2,2.6,0.5,4.1,8.4,87.7,24.3179537445448
70.3,184.0,82.5,3.0,10.4,4.3,5.8,69.2,24.3679111531191
89.7,172.0,87.0,1.8,3.1,0.6,3.6,90.5,29.40778799351
81.5,175.0,117.9,4.0,9.4,5.7,3.8,79.2,38.4979591836735
88.0,200.0,71.6,4.4,19.7,0.3,4.1,87.9,17.9
91.5,204.0,104.9,2.3,15.3,0.6,5.6,88.5,25.2066512879662
90.5,182.0,120.1,3.0,17.7,3.8,4.0,86.2,36.2576983456104
80.0,180.0,137.3,3.0,3.0,2.2,5.8,78.7,42.3765432098765
78.9,158.0,55.6,1.2,20.8,0.4,8.4,71.0,22.272071783368
79.3,186.0,116.9,3.5,21.0,5.2,2.3,76.5,33.7900335298878
81.5,180.0,55.2,0.5,6.5,4.3,2.2,79.4,17.037037037037
76.6,183.0,118.3,1.8,0.4,0.8,5.4,75.9,35.3250321000926
83.4,200.0,112.1,3.2,4.9,0.7,8.4,82.6,28.025
86.4,180.0,50.7,1.5,2.7,0.6,5.7,86.8,15.6481481481482
68.6183516483517,194.0,134.4,2.8,20.6,4.5,5.3,64.8674157303371,35.7104899564247
89.3,202.0,89.3,1.7,6.3,0.4,3.3,88.2,21.8851093030095
68.6183516483517,203.0,79.7,0.5,3.7,3.4,6.3,64.8674157303371,19.3404353417943
81.3,203.0,75.0,0.7,17.6,2.0,6.6,76.5,18.1999077871339
81.1,178.0,101.3,1.8,10.0,1.1,10.1,78.1,31.9719732357026
82.0,197.0,120.5,4.6,21.8,5.0,4.5,77.8,31.0494988275915
83.0,196.0,137.1,3.1,0.2,3.1,9.0,83.6,35.6882548937943
86.7,202.0,91.5,2.6,14.7,4.8,7.2,82.8,22.4242721301833
93.7,187.0,134.2,2.2,1.1,1.4,10.5,92.3,38.3768480654294
76.9,195.0,63.1,4.95212454212454,4.2,3.0,5.3,78.4,16.5943458251151
86.7,182.0,101.1,1.8,14.3,1.9,12.4829548229548,83.5,30.5216761260717
79.6,200.0,71.4,4.2,9.6,1.4,4.4,81.3,17.85
83.9,197.0,139.2,3.3,13.9,2.2,5.5,81.1,35.8679687701306
91.0,187.0,121.9,2.6,13.3,0.2,10.0,89.1,34.8594469387171
73.2,182.0,55.7,1.8,4.4,0.9,10.7,72.5,16.8156019804371
75.1,170.0,78.7,4.95212454212454,21.1,0.8,6.5,72.3,27.2318339100346
75.4,167.0,124.3,3.3,12.6,2.6,7.3,72.5,44.5695435476353
75.9,207.0,58.0,2.3,19.7,1.1,7.2,71.6,13.5359051553128
95.9183516483517,184.0,76.4,0.8,13.2,1.8,5.8,95.3,22.5661625708885
69.6,184.0,59.4,3.6,5.8,1.8,6.7,70.1,17.5448960302457
86.4,185.0,66.1,3.0,8.7,3.9,4.5,85.0,19.3133674214755
81.2,167.0,59.0,1.8,0.1,0.8,3.7,82.5,21.1552942020151
68.6183516483517,175.0,127.4,1.6,20.9,1.1,1.9,64.8674157303371,41.6
87.1,202.0,64.8,1.3,9.4,0.4,11.6,83.7,15.8807960003921
87.8,196.0,115.6,3.5,5.2,1.8,7.7,86.9,30.0916284881299
95.9183516483517,188.0,77.4,0.7,19.5,3.6,12.2,93.5,21.8990493435944
79.4,206.0,61.5,1.1,0.2,0.2,5.9,79.6,14.4924121029315
77.6,183.0,110.4,2.1,1.1,0.9,3.6,77.9,32.9660485532563
86.5,175.0,66.0,2.5,21.2,0.3,7.2,85.0,21.5510204081633
73.3,195.0,84.6,1.3,1.6,0.2,6.5,73.5,22.2485207100592
84.3,156.880283410701,116.9,2.0,8.1,0.9,7.0,79.7,46.1016058693084
80.5,177.0,113.1,1.9,22.1,0.6,7.5,76.0,36.1007373360146
81.9,164.0,75.3,3.3,0.5,2.5,6.4,83.1,27.9967281380131
77.9,189.0,139.2,2.8,0.5,0.4,5.8,78.5,38.9686738893088
80.1,156.880283410701,101.9,0.4,19.3,2.1,10.5,72.6,42.414151925078
90.9,184.0,82.7,1.6,13.8,4.7,6.1,86.8,24.4269848771267
80.7,191.0,126.5,1.0,1.1,0.1,5.6,80.2,34.6755845508621
68.6183516483517,173.0,50.3,1.3,9.5,3.6,11.1,64.8674157303371,16.8064419125263
74.9,193.0,74.1,2.9,14.6,4.8,8.2,72.6,19.8931514939998
91.2,192.0,100.4,2.5,2.4,0.7,9.0,90.2,27.2352430555556
88.2,184.0,114.7,4.6,21.5,6.0,6.5,83.6,33.8787807183365
90.5,196.0,88.3,3.4,0.6,4.0,5.0,92.2,22.9852144939608
86.1,173.0,121.4,3.2,21.7,3.8,10.1,82.5,40.5626649737713
83.9,178.0,63.6,3.5,18.6,5.2,3.2,80.4,20.0732230778942
95.8,184.0,50.9,1.7,3.5,0.4,5.8,95.4674157303371,15.0342627599244
68.6183516483517,192.0,115.5,3.1,8.3,1.7,5.1,64.8674157303371,31.3313802083333
82.0,202.0,88.8,0.7,3.8,3.0,8.1,80.3,21.7625722968336
77.4,173.0,149.4,1.2,20.5,5.4,6.6,68.2,46.1016058693084
83.8,187.0,53.6,3.1,12.0,0.6,1.5,83.1,15.3278618204696
80.5,166.0,78.3,2.7,0.8,0.2,4.6,81.8,28.4148642763826
81.5,180.0,59.0,2.8,4.7,0.9,7.7,81.4,18.2098765432099
86.0,200.0,60.0,4.6,20.7,0.5,9.8,83.0,15.0
85.1,166.0,61.7,3.1,20.2,0.8,7.5,80.0,22.3907678908405
88.8,174.0,75.9,1.4,3.8,3.4,6.4,87.3,25.0693618707887
77.1,192.0,74.6,1.6,12.1,1.2,8.1,73.4,20.2365451388889
79.5,174.0,72.6,3.8,10.9,0.8,7.6,79.7,23.9793896155371
79.1,188.0,86.9,3.8,12.9,2.8,9.1,76.4,24.5869171570847
81.7,168.0,102.9,2.6,0.3,0.7,7.3,81.9,36.4583333333333
75.8,166.0,97.3,3.5,0.1,2.7,4.7,76.3,35.3099143562201
84.6,198.0,123.7,1.8,18.9,3.0,8.0,77.8,31.552902765024
77.6,197.0,112.8,1.4,4.7,0.4,2.7,76.9,29.065422968899
79.4,191.0,56.3,4.5,12.0,0.5,3.4,80.0,15.4326909898303
73.9,190.0,71.7,1.5,18.2,0.5,6.2,68.5,19.8614958448753
79.7,171.0,115.4,1.4,6.5,0.6,7.6,77.8,39.4651345713211
85.9,195.0,121.8,2.1,22.1,4.6,11.9,77.6,32.0315581854043
88.5,176.0,69.2,4.1,10.7,0.7,6.0,87.8,22.3398760330579
95.9183516483517,187.0,62.7,1.7,0.2,5.2,7.4,95.4674157303371,17.9301667190941
78.9,185.0,89.8,2.5,1.3,1.7,8.4,79.5,26.2381300219138
87.7,203.0,118.0,2.0,0.1,3.9,8.9,88.6,28.6345215850906
83.9,157.0,78.5,3.5,18.9,5.8,10.2,79.0,31.8471337579618
93.1,172.0,151.330941621886,1.5,8.2,0.6,6.0,87.7,46.1016058693084
75.3,156.880283410701,65.9,2.4,21.0,0.6,6.4,69.2,27.4297606659729
84.1,178.0,77.8,1.5,3.9,2.6,1.0,83.3,24.5549804317637
73.0,197.0,50.0,1.7,9.8,5.8,6.0,72.2,12.8836094720297
84.1,172.0,64.0,1.3,0.3,2.7,7.3,84.8,21.6333153055706
76.9,159.0,64.3,1.9,20.2,5.8,9.5,73.1,25.4341204857403
82.6,176.0,100.9,1.2,7.4,4.0,3.8,80.2,32.5736053719008
85.7,173.0,74.9,3.9,0.2,0.5,8.4,86.8,25.0258946172609
85.4,188.0,112.9,4.2,15.4,4.9,7.3,84.9,31.9431869624264
87.7,176.0,74.4,1.9,12.3,2.0,6.8,85.0,24.0185950413223
76.6,177.0,97.8,2.2,0.7,4.9,9.3,75.2,31.2170832136359
78.3,172.0,82.5,2.3,2.0,2.4,5.8,79.3,27.8866955110871
82.1,180.0,97.7,2.7,5.5,5.4,7.5,79.9,30.1543209876543
75.2,180.0,101.8,2.9,15.7,1.3,5.1,72.3,31.4197530864197
95.9183516483517,208.0,69.1,3.5,12.7,0.4,6.3,95.4674157303371,15.9717085798817
80.2,175.0,129.0,2.1,0.2,5.3,3.1,80.1,42.1224489795918
82.4,182.0,104.1,3.6,0.0,4.2,6.7,84.2,31.4273638449463
89.2,191.0,69.8,2.5,11.7,3.3,4.9,86.9,19.1332474438749
88.0,183.0,70.9,1.6,0.3,5.8,9.2,87.6,21.1711308190749
72.3,185.0,84.7,3.1,14.1,4.5,6.0,68.7,24.7479912344777
85.6,181.0,95.2,2.0,21.4,5.9,5.3,78.4,29.0589420347364
76.8,190.0,90.0,0.8,11.6,5.9,11.7,71.9,24.9307479224377
81.3,187.0,116.1,1.7,12.9,4.6,2.9,77.8,33.2008350253081
88.9,197.0,85.7,3.2,15.5,0.5,3.6,87.5,22.0825066350589
68.6183516483517,205.0,113.9,3.4,3.1,0.2,5.9,66.1,27.1029149315883
77.7,199.0,87.6,1.9,8.6,3.9,5.8,75.3,22.1206535188505
77.2,200.0,106.5,4.3,6.2,4.2,4.1,77.4,26.625
95.9183516483517,163.0,96.2,1.7,0.7,2.1,12.4829548229548,95.1,36.2076103729911
80.4,183.0,88.4,2.0,7.4,3.9,11.0,78.3,26.3967272835857
92.7,187.0,84.4,2.0,8.0,2.1,8.3,90.8,24.135663015814
83.3,189.0,70.1,2.6,6.2,2.6,8.4,83.6,19.6243106296016
90.9,170.0,92.2,3.0,12.3,0.8,8.3,88.0,31.9031141868512
90.6,191.0,85.7,3.8,1.7,2.3,2.4,92.5,23.4916806008607
82.4,179.0,84.7,0.8,0.4,0.2,3.7,82.6,26.4348803096033
80.5,181.0,88.3,4.95212454212454,16.7,0.7,4.9,78.8,26.9527792191935
83.0,193.0,77.4,1.2,18.7,0.3,8.3,77.6,20.7790813176193
77.3,194.0,58.7,3.9,9.7,0.5,8.2,76.8,15.5967690509087
78.3,190.0,136.8,3.5,3.6,0.3,7.8,78.9,37.8947368421053
88.1,195.0,73.5,3.1,18.4,5.4,8.4,84.4,19.3293885601578
90.2,201.0,63.7,0.6,14.2,0.3,4.5,86.3,15.7669364619688
85.6,206.0,56.9,1.6,0.1,0.5,9.0,86.2,13.4084268074277
68.6183516483517,162.0,113.6,1.7,20.8,1.4,5.5,64.8674157303371,43.2860844383478
76.9,193.0,80.0,1.4,11.7,0.8,3.0,75.4,21.4770866331982
68.6183516483517,159.0,84.6,3.1,7.5,3.3,7.3,65.6,33.4638661445354
95.9183516483517,180.0,119.3,0.8,2.0,4.3,7.0,94.9,36.820987654321
79.9,197.0,121.5,2.9,11.4,4.9,3.1,77.8,31.3071710170321
95.9183516483517,185.0,102.9,2.5,18.3,3.0,7.3,95.4674157303371,30.0657414170928
80.0,176.0,103.8,4.95212454212454,0.2,0.6,3.0,82.3,33.5098140495868
79.6,191.0,116.6,1.5,20.0,0.8,9.2,74.6,31.9618431512294
82.6,166.0,114.1,3.8,7.7,0.5,4.3,80.9,41.4065902162868
78.6,185.0,79.5,1.5,0.8,0.5,4.2,79.7,23.2286340394448
86.1,182.0,88.5,3.9,1.5,2.5,12.4829548229548,86.7,26.7177877067987
76.4,192.0,76.4,3.0,2.7,0.9,5.1,78.0,20.7248263888889
81.9,182.0,98.6,2.6,11.4,2.1,8.4,78.6,29.7669363603429
77.8,200.0,58.7,2.0,14.7,0.7,9.6,75.1,14.675
80.1,175.0,129.3,1.1,21.6,1.9,5.9,73.2,42.2204081632653
68.6183516483517,182.0,58.5,0.9,18.7,3.5,6.7,64.8674157303371,17.6609105180534
72.3,167.0,108.0,1.8,3.8,0.5,3.0,70.7,38.7249453189429
90.2,183.0,105.6,0.3,5.5,4.5,8.7,87.4,31.5327420944191
84.0,189.0,91.1,2.2,2.9,4.2,5.2,83.9,25.5032053973853
89.2,206.0,89.9,4.5,10.3,4.7,2.3,89.1,21.1848430577811
75.0,178.0,61.6,1.8,18.3,0.2,7.9,72.6,19.4419896477717
75.5,175.0,114.5,0.6,7.2,2.6,6.8,71.1,37.3877551020408
82.9,179.0,76.9,3.6,12.4,5.3,9.2,80.7,24.0004993601948
84.4,188.0,131.7,1.8,19.1,2.3,7.8,77.8,37.2623358985966
92.8,194.0,151.330941621886,1.6,1.3,4.7,5.7,90.7,41.0245509618451
79.5,192.0,87.1,4.0,0.1,0.4,9.7,82.1,23.6273871527778
69.4,190.0,66.1,1.7,10.8,5.3,5.1,65.8,18.3102493074792
71.4,191.0,51.7,3.4,10.7,5.5,5.2,70.0,14.1717606425262
84.5,194.0,125.9,2.3,2.6,0.3,11.1,85.0,33.4520140291211
95.9183516483517,161.0,106.2,4.95212454212454,19.2,0.4,9.7,95.4674157303371,40.9706415647544
85.5,175.0,137.1,4.3,0.4,1.2,1.1,87.2,44.7673469387755
90.0,201.0,72.5,3.3,9.3,3.9,7.9,89.3,17.9451003688028
83.1,192.0,75.6,1.9,14.9,4.9,11.1,79.9,20.5078125
78.5,159.0,83.6,2.7,16.1,0.5,7.6,75.3,33.0683121711958
79.7,185.0,134.9,3.2,13.7,4.7,6.3,75.8,39.4156318480643
95.9183516483517,177.0,85.1,1.8,6.2,2.4,7.7,95.4674157303371,27.1633310989818
79.5,179.0,103.9,0.9,9.3,0.3,8.5,76.4,32.427202646609
86.2,183.0,57.9,0.6,0.4,4.9,2.3,85.4,17.2892591597241
78.1,193.0,119.9,2.3,11.6,4.6,5.9,73.8,32.1887835915058
80.7,171.0,131.9,1.5,0.4,5.2,8.7,77.7,45.10789644677
71.2,159.0,58.8,1.9,4.3,0.3,4.7,71.7,23.2585736323721
80.7,193.0,57.2,1.9,17.5,3.2,3.1,78.8,15.3561169427367
88.6,170.0,118.5,3.9,14.8,1.3,3.4,85.1,41.0034602076125
80.3,166.0,75.7,0.6,0.2,5.3,5.3,78.9,27.4713311075628
76.6,180.0,107.1,2.4,0.3,2.1,5.2,77.7,33.0555555555555
82.6,178.0,123.3,0.9,14.2,0.7,6.5,77.8,38.9155409670496
95.9183516483517,205.0,118.0,0.6,0.6,3.9,11.1,95.4674157303371,28.0785246876859
82.0,173.0,101.8,0.5,17.4,4.6,7.8,75.0,34.0138327374787
70.4,177.0,124.0,1.7,2.5,0.4,8.3,68.9,39.5799419068595
82.1,195.0,109.4,2.5,1.1,0.6,2.5,83.2,28.7705456936226
95.9183516483517,178.0,85.3,1.5,11.1,0.3,6.3,95.4674157303371,26.9221057947229
85.1,209.0,108.4,1.4,12.4,0.4,8.5,82.1,24.816281678533
90.7,183.0,71.2,1.9,13.6,4.7,11.0,87.1,21.2607124727522
90.5,195.0,64.0,2.2,21.4,0.4,7.8,87.3,16.8310322156476
95.9183516483517,193.0,68.3,4.4,0.2,0.7,3.8,95.4674157303371,18.336062713093
80.4,181.0,61.9,2.3,15.1,1.4,9.5,78.6,18.8944171423339
82.7,168.0,117.2,0.6,11.3,1.8,6.7,77.0,41.5249433106576
79.8,186.0,100.3,2.1,9.8,1.4,8.2,78.8,28.9917909584923
82.4,176.0,53.2,0.5,17.8,0.6,4.4,78.7,17.1745867768595
95.9183516483517,170.0,67.4,2.0,5.0,0.6,1.7,95.4674157303371,23.3217993079585
69.3,196.0,92.2,1.9,0.9,1.5,6.6,69.4,24.0004164931279
88.3,184.0,89.9,1.5,5.3,3.6,2.2,86.9,26.5536389413989
89.4,174.0,100.8,1.1,11.3,0.6,5.3,87.3,33.2936979785969
90.9,199.0,114.8,1.0,0.9,0.7,2.1,90.7,28.9891669402288
78.2,173.0,84.2,2.5,21.0,2.4,7.9,75.1,28.1332486885629
81.4,188.0,112.4,0.9,8.1,0.4,6.2,79.0,31.8017202354006
81.2,186.0,126.1,1.8,0.4,0.1,7.2,81.1,36.4493004971673
81.5,195.0,95.0,3.7,8.0,1.8,6.8,80.4,24.9835634451019
86.1,171.0,54.3,1.0,8.4,2.2,4.8,83.2,18.5698163537499
81.2,186.0,87.3,1.6,2.1,0.8,4.6,81.2,25.2341311134235
80.1,210.880283410701,101.0,3.1,12.0,0.8,7.9,78.1,22.6859234967768
76.5,204.0,68.4,3.2,0.4,1.4,4.4,77.7,16.4359861591696
84.4,176.0,112.4,2.6,2.0,0.4,5.7,83.5,36.2861570247934
81.9,198.0,101.3,4.7,15.5,0.2,7.6,79.9,25.8392000816243
73.7,174.0,55.6,3.8,4.2,2.1,10.4,74.3,18.3643810278769
90.1,173.0,54.2,2.4,12.2,3.4,9.2,85.4,18.1095258779111
95.5,193.0,77.0,1.4,0.3,0.9,8.0,95.4674157303371,20.6716958844533
81.5,208.0,52.4,1.5,16.6,2.2,5.7,76.9,12.1116863905325
78.8,169.0,87.6,3.5,11.2,4.5,12.4829548229548,77.7,30.67119498617
82.0,191.0,80.1,2.9,18.6,5.4,6.4,77.8,21.9566349606645
85.7,193.0,103.0,2.8,0.0,0.5,10.1,87.4,27.6517490402427
76.0,185.0,151.330941621886,2.6,20.3,1.5,9.2,65.5,46.1016058693084
72.4,199.0,102.6,1.6,1.3,4.6,8.6,71.4,25.90843665564
89.3,177.0,63.3,2.8,0.0,2.6,1.6,90.6,20.204921957292
95.9183516483517,177.0,92.1,2.8,5.9,0.5,6.2,94.9,29.39768265824
84.1,195.0,59.7,0.8,2.9,0.5,2.1,83.7,15.7001972386588
73.4,176.0,130.2,2.4,20.8,4.4,4.7,70.0,42.0325413223141
74.1,193.0,122.5,1.3,7.4,0.6,7.6,71.4,32.8867889070848
78.2,164.0,106.4,2.0,7.3,5.9,9.4,75.7,39.5597858417609
81.5,158.0,77.4,3.1,19.5,1.5,7.6,77.1,31.0046466912354
79.8,180.0,102.7,2.6,0.1,0.7,1.2,81.9,31.6975308641975
95.9183516483517,177.0,96.0,4.5,15.8,1.6,3.9,95.4674157303371,30.6425356698267
90.8,180.0,84.4,1.4,9.2,1.0,10.5,87.7,26.0493827160494
83.5,203.0,59.2,4.3,19.1,1.1,7.5,82.2,14.3657938799777
75.2,183.0,89.4,1.5,17.2,0.2,2.9,68.4,26.6953327958434
84.3,178.0,86.2,2.0,2.8,0.7,7.6,84.6,27.206160838278
95.9183516483517,204.0,60.8,1.8,2.1,0.6,6.7,95.4674157303371,14.6097654748174
84.0,166.0,141.1,1.4,6.6,5.3,6.8,78.5,46.1016058693084
86.3,171.0,89.3,0.6,4.8,0.9,11.8,84.2,30.5393112410656
78.8,173.0,57.7,2.0,13.5,1.0,4.8,77.0,19.2789602058204
88.8,184.0,124.4,1.9,6.9,0.4,1.6,87.5,36.7438563327032
69.1,156.880283410701,101.2,3.7,16.8,2.4,5.0,64.8674157303371,41.5844838921762
79.4,173.0,79.5,2.8,7.0,0.2,10.3,79.5,26.5628654482275
75.4,176.0,84.1,2.8,19.7,5.3,6.1,72.4,27.1500516528926
95.9183516483517,210.880283410701,148.6,4.0,15.6,2.1,5.3,95.4674157303371,33.063367746529
82.7,199.0,98.2,4.7,4.5,4.0,4.6,84.4,24.7973536021818
92.1,189.0,99.0,1.8,0.4,1.0,4.5,93.1,27.7147896195515
82.0,208.0,92.8,2.4,16.1,1.7,11.2,78.5,21.4497041420118
80.7,168.0,72.7,1.3,4.5,0.8,3.5,79.7,25.7582199546485
75.3,201.0,117.1,2.3,20.4,4.0,2.3,71.0,28.9844310784387
79.8,189.0,76.3,0.9,3.6,0.6,7.2,78.3,21.3599843229473
82.0,175.0,85.4,1.7,17.0,0.5,9.6,76.6,27.8857142857143
75.6,197.0,94.5,1.5,7.7,0.6,5.5,75.3,24.3500219021361
83.6,187.0,72.1,1.4,15.7,2.3,9.2,79.4,20.6182618891018
76.2,194.0,60.8,1.1,8.8,0.6,2.2,73.6,16.1547454564778
80.3,178.0,78.0,3.1,0.6,0.6,7.3,81.9,24.6181037747759
69.3,163.0,68.2,1.5,11.8,0.3,5.3,67.1,25.6690127592307
86.9,206.0,83.4,1.7,2.8,0.8,2.9,87.5,19.6531247054388
71.9,189.0,108.1,3.0,20.1,4.6,7.0,68.3,30.2623106855911
79.7,207.0,125.0,2.4,8.1,0.8,9.9,78.0,29.1722093864501
84.4,167.0,60.6,2.4,19.5,0.5,6.8,81.1,21.7289970956291
85.7,171.0,131.4,1.3,11.7,4.1,6.9,80.8,44.9369036626654
78.6,199.0,93.5,1.1,4.4,0.5,8.7,76.3,23.6105148859877
90.1,191.0,104.4,4.95212454212454,2.6,0.5,5.9,93.6,28.6176365779447
81.5,173.0,97.5,1.0,9.6,0.6,4.9,79.2,32.5770991346186
84.5,173.0,76.0,1.7,15.7,1.4,7.1,80.3,25.3934311203181
90.7,184.0,102.3,2.1,13.9,1.7,11.2,86.5,30.2162098298677
68.6183516483517,167.0,71.3,3.1,12.6,2.2,3.9,66.0,25.5656351966725
95.9183516483517,205.0,61.7,3.1,7.7,0.5,11.0,95.4674157303371,14.6817370612731
87.7,176.0,52.5,3.5,0.3,4.9,5.7,88.6,16.9486053719008
90.0,180.0,89.1,4.95212454212454,3.1,1.7,9.7,90.9,27.5
